player,position,game_date,tackles,meters_run,try_assists,fatigue_score,injury_status,total_distance,high_speed_runs,max_acceleration
Payne Haas,Prop,2025-03-01 00:00:00.000000000,55.5,103.0,1.0,93.25899,0.0,5677.093,68.0,6.46576
Payne Haas,Prop,2025-03-01 00:00:00.000000000,24.0,171.0,3.0,7.0029707,0.0,5677.093,68.0,6.46576
Payne Haas,Prop,2025-03-01 00:00:00.000000000,39.0,159.0,2.0,0.94854337,0.0,5677.093,68.0,6.46576
Payne Haas,Prop,2025-03-01 00:00:00.000000000,72.0,197.0,3.0,5.2683835,0.0,5677.093,68.0,6.46576
Payne Haas,Prop,2025-03-01 00:00:00.000000000,43.5,182.0,0.0,8.8543415,0.0,5677.093,68.0,6.46576
Payne Haas,Prop,2025-03-01 00:00:00.000000000,46.5,143.0,3.0,3.7596774,0.0,5677.093,68.0,6.46576
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,55.2,62.4,0.0,47.978134,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,38.4,216.00002,3.0,58.07572,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,24.0,237.6,0.0,27.168697,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,22.800001,228.00002,1.0,39.82874,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,57.600002,144.0,4.0,9.169933,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,8.400001,37.2,2.0,33.637047,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,49.2,103.200005,3.0,52.25192,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,13.200001,100.8,4.0,73.22718,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,30.000002,216.00002,2.0,0.3346362,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,15.6,224.40001,2.0,46.731075,1.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,51.600002,111.600006,0.0,29.700287,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,26.400002,74.4,1.0,85.28218,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,9.6,75.600006,1.0,71.55533,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,34.800003,57.600002,4.0,58.910854,0.0,5850.799,76.0,4.953488
Patrick Carrigan,Lock,2025-03-16 13:42:51.428571428,21.6,192.0,1.0,27.726564,0.0,5850.799,76.0,4.953488
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,13.0,31.0,3.8999999,91.03391,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,30.0,114.0,1.3,4.510068,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,6.0,65.0,5.2,10.94676,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,24.0,149.0,1.3,39.163013,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,32.0,54.0,3.8999999,12.443756,1.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,11.0,100.0,0.0,95.64157,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,48.0,109.0,5.2,79.798935,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,12.0,27.0,0.0,25.898266,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,39.0,112.0,0.0,58.855423,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,18.0,173.0,0.0,98.233055,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,21.0,109.0,2.6,88.4199,1.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,40.0,181.0,2.6,60.079845,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,44.0,134.0,0.0,90.3724,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,8.0,124.0,5.2,98.91849,0.0,6346.942,77.0,4.8904543
Ezra Mam,Five-eighth,2025-03-16 13:42:51.428571428,6.0,154.0,3.8999999,74.33528,0.0,6346.942,77.0,4.8904543
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,10.0,77.0,3.8999999,6.498641,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,46.0,133.0,1.3,40.158024,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,8.0,94.0,5.2,83.78257,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,33.0,176.0,2.6,23.05692,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,22.0,139.0,0.0,83.064255,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,30.0,183.0,1.3,12.033876,1.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,48.0,40.0,3.8999999,4.6945357,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,38.0,183.0,2.6,38.40906,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,14.0,157.0,2.6,3.6731937,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,40.0,120.0,0.0,95.72703,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,18.0,171.0,3.8999999,82.62057,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,35.0,196.0,5.2,80.076965,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,19.0,118.0,2.6,62.97779,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,12.0,55.0,0.0,21.632402,0.0,5750.0283,70.0,4.9586387
Adam Reynolds,Halfback,2025-04-01 03:25:42.857142857,18.0,115.0,5.2,51.82604,0.0,5750.0283,70.0,4.9586387
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,27.0,171.0,3.0,59.727406,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,44.0,170.0,2.0,52.50315,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,25.0,56.0,4.0,26.023336,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,20.0,31.0,4.0,51.52479,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,49.0,132.0,4.0,49.118633,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,22.0,32.0,2.0,99.633575,1.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,28.0,42.0,2.0,89.743614,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,30.0,118.0,1.0,46.338074,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,29.0,124.0,3.0,62.29374,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,49.0,49.0,0.0,74.78716,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,45.0,36.0,4.0,3.486516,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,33.0,132.0,1.0,89.49214,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,19.0,81.0,0.0,86.01268,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,49.0,103.0,1.0,45.74321,0.0,6168.9473,81.0,4.899456
Selwyn Cobbo,Winger,2025-04-01 03:25:42.857142857,5.0,131.0,2.0,39.116978,0.0,6168.9473,81.0,4.899456
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,29.0,105.0,4.0,27.295937,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,11.0,160.0,0.0,47.667683,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,13.0,38.0,0.0,4.4376664,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,28.0,196.0,0.0,85.21935,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,5.0,119.0,0.0,3.5422368,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,48.0,159.0,0.0,32.905136,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,12.0,166.0,1.0,93.15895,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,28.0,95.0,4.0,73.52126,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,15.0,28.0,2.0,28.139095,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,21.0,47.0,2.0,25.26491,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,12.0,147.0,2.0,0.508214,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,39.0,71.0,2.0,69.57143,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,39.0,102.0,1.0,4.8783584,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,37.0,130.0,3.0,53.26025,0.0,6264.2363,79.0,4.855023
Kotoni Staggs,Centre,2025-04-16 17:08:34.285714285,9.0,163.0,4.0,96.2122,0.0,6264.2363,79.0,4.855023
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,46.0,136.0,0.0,10.946886,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,43.0,88.0,3.0,89.44799,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,45.0,118.0,2.0,99.14754,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,32.0,159.0,3.0,6.1517024,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,11.0,44.0,4.0,88.29063,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,13.0,199.0,0.0,51.607903,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,12.0,142.0,0.0,90.651375,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,16.0,72.0,4.0,57.131893,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,38.0,170.0,4.0,66.211205,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,37.0,163.0,2.0,54.37789,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,27.0,76.0,0.0,86.44929,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,28.0,58.0,3.0,73.39099,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,41.0,128.0,1.0,52.12603,1.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,39.0,61.0,1.0,86.81608,0.0,5970.8306,77.0,4.9681497
Brendan Piakura,Second-row,2025-04-16 17:08:34.285714285,48.0,186.0,4.0,24.528553,0.0,5970.8306,77.0,4.9681497
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,44.0,161.0,2.0,15.734066,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,26.0,141.0,1.0,16.04001,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,31.0,152.0,0.0,33.400887,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,39.0,182.0,4.0,23.869003,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,5.0,94.0,3.0,93.00903,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,39.0,165.0,4.0,10.583409,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,41.0,95.0,3.0,69.89907,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,18.0,28.0,4.0,18.922153,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,7.0,93.0,4.0,88.16371,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,5.0,164.0,4.0,96.13153,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,9.0,26.0,3.0,46.547,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,30.0,193.0,3.0,87.90715,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,18.0,160.0,4.0,0.51451707,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,43.0,187.0,1.0,81.99469,0.0,6156.5703,80.0,4.950487
Jordan Riki,Second-row,2025-05-02 06:51:25.714285714,31.0,189.0,2.0,22.862516,0.0,6156.5703,80.0,4.950487
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,13.0,156.0,2.0,90.87013,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,19.0,197.0,2.0,0.11201115,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,19.0,46.0,3.0,55.61817,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,30.0,141.0,3.0,75.66358,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,46.0,24.0,1.0,25.868834,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,17.0,48.0,2.0,19.313286,1.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,36.0,184.0,2.0,8.409822,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,43.0,185.0,4.0,32.643356,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,36.0,102.0,3.0,55.984432,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,8.0,155.0,2.0,11.584386,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,34.0,128.0,1.0,37.669537,1.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,41.0,84.0,1.0,0.90724045,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,27.0,105.0,2.0,81.86794,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,43.0,164.0,3.0,12.8448715,0.0,6232.4814,79.0,4.8771586
Corey Jensen,Prop,2025-05-02 06:51:25.714285714,49.0,90.0,1.0,28.334295,0.0,6232.4814,79.0,4.8771586
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,19.0,64.0,4.0,1.8427719,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,47.0,151.0,1.0,43.22408,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,33.0,55.0,0.0,84.01215,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,40.0,89.0,0.0,39.215122,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,17.0,178.0,3.0,17.949732,1.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,36.0,38.0,2.0,75.36988,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,11.0,127.0,3.0,78.8807,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,26.0,186.0,3.0,17.375347,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,32.0,110.0,3.0,77.08541,1.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,6.0,109.0,3.0,94.72979,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,46.0,38.0,4.0,16.637758,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,49.0,58.0,4.0,77.09843,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,10.0,145.0,1.0,70.8572,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,32.0,192.0,0.0,47.357388,0.0,6029.9033,73.0,4.9008636
Billy Walters,Hooker,2025-05-17 20:34:17.142857142,32.0,160.0,3.0,5.792046,0.0,6029.9033,73.0,4.9008636
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,48.0,145.0,1.0,7.469442,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,48.0,77.0,0.0,85.24146,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,24.0,167.0,2.0,99.01484,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,34.0,80.0,4.0,67.605225,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,15.0,146.0,0.0,44.59583,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,32.0,124.0,2.0,64.75736,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,29.0,186.0,0.0,59.439587,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,43.0,20.0,4.0,38.361225,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,37.0,150.0,4.0,6.5626144,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,5.0,111.0,1.0,82.1513,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,31.0,132.0,3.0,37.183353,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,17.0,172.0,0.0,81.87856,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,45.0,75.0,0.0,25.250875,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,7.0,180.0,2.0,0.10294799,0.0,5596.169,72.0,4.9429965
Deine Mariner,Winger,2025-05-17 20:34:17.142857142,43.0,185.0,4.0,15.893828,0.0,5596.169,72.0,4.9429965
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,10.0,136.0,0.0,46.853943,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,12.0,153.0,4.0,94.43037,1.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,31.0,77.0,0.0,10.219362,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,13.0,63.0,1.0,85.420975,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,41.0,192.0,3.0,52.702408,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,37.0,179.0,0.0,82.59208,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,46.0,192.0,4.0,29.837442,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,48.0,80.0,1.0,83.99471,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,28.0,66.0,0.0,77.28228,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,19.0,168.0,2.0,23.00537,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,36.0,99.0,3.0,13.1335125,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,36.0,137.0,0.0,86.805435,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,28.0,183.0,1.0,96.32366,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,45.0,166.0,2.0,3.1302314,0.0,6147.08,81.0,4.893162
Herbie Farnworth,Centre,2025-06-02 10:17:08.571428571,16.0,39.0,1.0,73.12701,0.0,6147.08,81.0,4.893162
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,43.0,165.0,1.0,90.95245,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,6.0,66.0,2.0,85.73601,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,7.0,68.0,1.0,96.45205,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,41.0,33.0,2.0,76.00941,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,21.0,162.0,0.0,44.229877,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,6.0,178.0,2.0,31.1952,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,6.0,20.0,2.0,32.074272,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,32.0,136.0,3.0,72.44227,1.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,27.0,73.0,2.0,74.5837,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,41.0,137.0,2.0,20.035913,1.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,36.0,22.0,0.0,86.81228,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,37.0,163.0,3.0,71.4924,0.0,6071.1865,79.0,4.9627156
Xavier Willison,Prop,2025-06-02 10:17:08.571428571,5.0,31.0,4.0,56.27503,0.0,6071.1865,79.0,4.9627156
