player,game_date,timestamp,x_pos,y_pos,speed,acceleration
Reece Walsh,2025-03-01 00:00:00.000000000,1,0.7029204,18.832914,8.013722,0.40326867
Reece Walsh,2025-03-01 00:00:00.000000000,2,5.728025,4.474279,0.7023731,2.0560355
Reece Walsh,2025-03-01 00:00:00.000000000,3,22.52237,48.007,6.889558,-1.4232291
Reece Walsh,2025-03-01 00:00:00.000000000,4,13.134941,16.198242,1.7494601,2.5163078
Reece Walsh,2025-03-01 00:00:00.000000000,5,39.883602,26.429884,5.9638543,1.2046875
Reece Walsh,2025-03-01 00:00:00.000000000,6,92.26231,30.171698,8.356926,-0.40205985
Reece Walsh,2025-03-01 00:00:00.000000000,7,47.206043,60.60935,7.5508065,-3.0623121
Reece Walsh,2025-03-01 00:00:00.000000000,8,1.3402627,27.970459,7.529429,-1.9645909
Reece Walsh,2025-03-01 00:00:00.000000000,9,28.274569,9.875301,5.178453,1.2094609
Reece Walsh,2025-03-01 00:00:00.000000000,0,4.459491,35.653416,8.907455,-0.73943675
Reece Walsh,2025-03-01 00:00:00.000000000,1,3.6287622,65.48114,5.881052,3.8938656
Reece Walsh,2025-03-01 00:00:00.000000000,2,27.571985,41.322624,9.1751795,-2.6515973
Reece Walsh,2025-03-01 00:00:00.000000000,3,27.561234,66.87033,5.4652247,-4.2692733
Reece Walsh,2025-03-01 00:00:00.000000000,4,78.71266,57.195297,5.0596557,0.8934858
Reece Walsh,2025-03-01 00:00:00.000000000,5,97.48347,2.4456713,2.2235303,3.8605084
Reece Walsh,2025-03-01 00:00:00.000000000,6,37.12071,44.77117,5.4478664,-1.3526098
Reece Walsh,2025-03-01 00:00:00.000000000,7,42.888687,19.500147,1.4058483,1.4771134
Reece Walsh,2025-03-01 00:00:00.000000000,8,84.47894,38.053947,8.696902,-2.6858737
Reece Walsh,2025-03-01 00:00:00.000000000,9,26.813902,18.995474,6.758919,0.58471924
Reece Walsh,2025-03-01 00:00:00.000000000,0,15.638181,23.723188,9.936355,2.867921
Reece Walsh,2025-03-01 00:00:00.000000000,1,85.30896,62.77547,0.92097425,3.670316
Reece Walsh,2025-03-01 00:00:00.000000000,2,4.6500587,14.051737,2.4067276,-3.9488087
Reece Walsh,2025-03-01 00:00:00.000000000,3,61.969944,59.43942,8.771586,-1.4362549
Reece Walsh,2025-03-01 00:00:00.000000000,4,56.199284,2.071131,3.952541,1.3964444
Reece Walsh,2025-03-01 00:00:00.000000000,5,34.592045,6.1796045,4.6630297,-4.6527715
Reece Walsh,2025-03-01 00:00:00.000000000,6,31.518951,58.117905,8.606519,1.906152
Reece Walsh,2025-03-01 00:00:00.000000000,7,77.185776,42.87781,5.218232,0.28033882
Reece Walsh,2025-03-01 00:00:00.000000000,8,8.642461,50.812057,1.9347585,-2.1143372
Reece Walsh,2025-03-01 00:00:00.000000000,9,23.67843,14.240401,8.920301,3.1465445
Reece Walsh,2025-03-01 00:00:00.000000000,0,73.24487,36.521675,0.31061655,-2.0994928
Reece Walsh,2025-03-01 00:00:00.000000000,1,54.832058,50.13091,8.953962,4.91415
Reece Walsh,2025-03-01 00:00:00.000000000,2,12.7988205,42.65736,0.5052023,3.1637018
Reece Walsh,2025-03-01 00:00:00.000000000,3,88.21356,32.075516,6.6584935,2.079805
Reece Walsh,2025-03-01 00:00:00.000000000,4,39.344784,65.2653,0.7167938,-4.386524
Reece Walsh,2025-03-01 00:00:00.000000000,5,82.786835,45.9787,7.06213,4.0431037
Reece Walsh,2025-03-01 00:00:00.000000000,6,78.7713,61.727055,0.33971322,2.900553
Reece Walsh,2025-03-01 00:00:00.000000000,7,62.442543,49.624393,8.424578,-2.7097492
Reece Walsh,2025-03-01 00:00:00.000000000,8,49.448112,50.01152,4.6594396,-1.0775182
Reece Walsh,2025-03-01 00:00:00.000000000,9,97.955086,5.441242,0.93453914,-2.3136845
Reece Walsh,2025-03-01 00:00:00.000000000,0,14.496508,24.443594,7.0681944,4.8441606
Reece Walsh,2025-03-01 00:00:00.000000000,1,72.51557,58.36912,4.8929014,3.5419645
Reece Walsh,2025-03-01 00:00:00.000000000,2,19.11907,15.817062,1.9094886,4.3022532
Reece Walsh,2025-03-01 00:00:00.000000000,3,33.82631,7.8543987,0.15672374,2.8877423
Reece Walsh,2025-03-01 00:00:00.000000000,4,30.869875,22.17521,4.1799827,-0.4365176
Reece Walsh,2025-03-01 00:00:00.000000000,5,94.7036,14.989777,0.8562923,-2.9456575
Reece Walsh,2025-03-01 00:00:00.000000000,6,96.73562,62.919598,0.941697,-2.9191985
Reece Walsh,2025-03-01 00:00:00.000000000,7,18.301544,59.021732,2.6732955,-3.4831715
Reece Walsh,2025-03-01 00:00:00.000000000,8,2.203516,33.97846,6.304583,0.4664955
Reece Walsh,2025-03-01 00:00:00.000000000,9,72.0008,4.1713834,5.299106,4.199665
Reece Walsh,2025-03-01 00:00:00.000000000,0,41.798992,48.59024,0.6898731,4.9179807
Reece Walsh,2025-03-01 00:00:00.000000000,1,8.884025,42.392,9.684313,-2.127002
Reece Walsh,2025-03-01 00:00:00.000000000,2,68.37541,65.99772,8.871687,1.9731454
Reece Walsh,2025-03-01 00:00:00.000000000,3,54.51055,38.00882,2.5922549,0.97098017
Reece Walsh,2025-03-01 00:00:00.000000000,4,98.05168,22.874773,1.2233858,-0.110638835
Reece Walsh,2025-03-01 00:00:00.000000000,5,22.74095,35.293476,9.424028,1.6576865
Reece Walsh,2025-03-01 00:00:00.000000000,6,40.39779,66.589905,4.611418,-1.2863698
Reece Walsh,2025-03-01 00:00:00.000000000,7,54.25458,47.352646,3.1116695,4.4448476
Reece Walsh,2025-03-01 00:00:00.000000000,8,79.17,45.694378,4.90358,2.0544887
Reece Walsh,2025-03-01 00:00:00.000000000,9,54.883865,16.366348,7.7274413,2.542011
Reece Walsh,2025-03-01 00:00:00.000000000,0,61.290016,50.564972,1.683853,-2.575779
Reece Walsh,2025-03-01 00:00:00.000000000,1,22.614706,51.018486,7.674958,-3.31418
Reece Walsh,2025-03-01 00:00:00.000000000,2,84.69187,21.575651,7.4944677,-1.0565921
Reece Walsh,2025-03-01 00:00:00.000000000,3,42.863056,32.89254,5.393482,2.666725
Reece Walsh,2025-03-01 00:00:00.000000000,4,14.095963,20.033026,8.658422,4.387959
Reece Walsh,2025-03-01 00:00:00.000000000,5,66.41879,17.591946,1.3214338,-0.72670174
Reece Walsh,2025-03-01 00:00:00.000000000,6,21.609045,1.7609328,5.95479,2.7415679
Reece Walsh,2025-03-01 00:00:00.000000000,7,9.756251,19.394398,4.4934306,-0.2959238
Reece Walsh,2025-03-01 00:00:00.000000000,8,86.19869,37.669956,4.222921,-2.0477176
Reece Walsh,2025-03-01 00:00:00.000000000,9,46.016228,0.10888075,2.5256107,2.3926516
Reece Walsh,2025-03-01 00:00:00.000000000,0,74.92837,19.258898,3.7227967,2.9820213
Reece Walsh,2025-03-01 00:00:00.000000000,1,29.058756,59.9359,1.0815076,-2.971592
Reece Walsh,2025-03-01 00:00:00.000000000,2,78.697014,40.368103,2.5159898,-1.948305
Reece Walsh,2025-03-01 00:00:00.000000000,3,11.193593,41.33467,2.719651,-0.052231565
Reece Walsh,2025-03-01 00:00:00.000000000,4,35.597336,27.428772,7.206679,-3.1347816
Reece Walsh,2025-03-01 00:00:00.000000000,5,97.80618,46.000107,0.48550427,4.288343
Reece Walsh,2025-03-01 00:00:00.000000000,6,79.39897,12.915428,6.5119233,0.91333914
Reece Walsh,2025-03-01 00:00:00.000000000,7,49.725594,55.67478,2.2140992,-3.7879672
Reece Walsh,2025-03-01 00:00:00.000000000,8,33.97775,7.93486,0.8186151,-3.1597013
Reece Walsh,2025-03-01 00:00:00.000000000,9,87.21357,44.608093,3.0080616,4.5435534
Reece Walsh,2025-03-01 00:00:00.000000000,0,54.484776,23.198154,2.2447288,2.381686
Reece Walsh,2025-03-01 00:00:00.000000000,1,75.8425,50.830883,5.5203238,2.344051
Reece Walsh,2025-03-01 00:00:00.000000000,2,75.41077,37.38399,3.573764,-4.275014
Reece Walsh,2025-03-01 00:00:00.000000000,3,1.7945678,30.760006,9.659938,3.9529884
Reece Walsh,2025-03-01 00:00:00.000000000,4,12.625379,11.520723,9.635496,-0.5626464
Reece Walsh,2025-03-01 00:00:00.000000000,5,65.96294,43.30386,4.437153,1.5971732
Reece Walsh,2025-03-01 00:00:00.000000000,6,16.161982,66.28435,7.950875,4.5968924
Reece Walsh,2025-03-01 00:00:00.000000000,7,25.549334,56.141033,0.13268541,-3.9998763
Reece Walsh,2025-03-01 00:00:00.000000000,8,94.663795,4.080557,5.478116,-0.17723541
Reece Walsh,2025-03-01 00:00:00.000000000,9,56.018227,25.583597,7.4329915,-4.503873
Payne Haas,2025-03-01 00:00:00.000000000,0,75.07295,62.939644,2.1694322,-0.004545767
Payne Haas,2025-03-01 00:00:00.000000000,1,55.798073,34.206974,0.6117175,-2.4774058
Payne Haas,2025-03-01 00:00:00.000000000,2,55.25136,45.023605,1.5591893,4.1106553
Payne Haas,2025-03-01 00:00:00.000000000,3,9.415191,62.056755,4.418481,-1.0150751
Payne Haas,2025-03-01 00:00:00.000000000,4,34.366318,59.418037,5.063714,1.3387245
Payne Haas,2025-03-01 00:00:00.000000000,5,28.24309,34.123787,3.8088512,3.6028726
Payne Haas,2025-03-01 00:00:00.000000000,6,39.072838,29.759949,4.399738,4.8369184
Payne Haas,2025-03-01 00:00:00.000000000,7,79.83442,23.099098,4.7023497,0.038193703
Payne Haas,2025-03-01 00:00:00.000000000,8,37.193268,48.893322,7.6943665,-0.442423
Payne Haas,2025-03-01 00:00:00.000000000,9,45.16968,19.515102,1.052419,-4.242604
Payne Haas,2025-03-01 00:00:00.000000000,0,39.73814,16.992357,7.6895046,-4.8726106
Payne Haas,2025-03-01 00:00:00.000000000,1,9.340797,24.224993,6.886273,1.0880209
Payne Haas,2025-03-01 00:00:00.000000000,2,44.107216,12.050624,7.416608,-4.3453565
Payne Haas,2025-03-01 00:00:00.000000000,3,19.560926,47.268147,7.3446836,-1.1962106
Payne Haas,2025-03-01 00:00:00.000000000,4,18.672329,41.904366,4.7059183,-4.963936
Payne Haas,2025-03-01 00:00:00.000000000,5,9.40361,32.83574,2.1140018,1.152275
Payne Haas,2025-03-01 00:00:00.000000000,6,35.6671,26.542152,5.366289,-0.7458484
Payne Haas,2025-03-01 00:00:00.000000000,7,75.74819,61.816254,9.579821,-3.7297924
Payne Haas,2025-03-01 00:00:00.000000000,8,27.644169,1.9804174,5.885257,-2.036324
Payne Haas,2025-03-01 00:00:00.000000000,9,31.234911,52.299328,0.11047145,0.696607
Payne Haas,2025-03-01 00:00:00.000000000,0,64.26746,61.32985,0.597109,1.5671337
Payne Haas,2025-03-01 00:00:00.000000000,1,19.584082,30.352112,9.928635,-0.3766412
Payne Haas,2025-03-01 00:00:00.000000000,2,89.69579,37.446953,0.7194636,3.039591
Payne Haas,2025-03-01 00:00:00.000000000,3,52.01905,64.22353,0.4604516,-3.8755958
Payne Haas,2025-03-01 00:00:00.000000000,4,44.760296,14.434871,3.5302427,-4.154543
Payne Haas,2025-03-01 00:00:00.000000000,5,55.78202,35.36917,9.693172,-4.557557
Payne Haas,2025-03-01 00:00:00.000000000,6,16.603432,32.281036,3.1867516,0.3582784
Payne Haas,2025-03-01 00:00:00.000000000,7,61.347313,17.5707,4.098841,2.0623171
Payne Haas,2025-03-01 00:00:00.000000000,8,36.310074,55.66434,6.3407707,-3.694786
Payne Haas,2025-03-01 00:00:00.000000000,9,89.718636,61.17284,0.24111839,1.3894563
Payne Haas,2025-03-01 00:00:00.000000000,0,16.88542,53.171417,8.977635,-0.23052233
Payne Haas,2025-03-01 00:00:00.000000000,1,50.70511,13.2844095,5.1944304,4.873445
Payne Haas,2025-03-01 00:00:00.000000000,2,59.811264,5.898907,4.668109,2.174736
Payne Haas,2025-03-01 00:00:00.000000000,3,3.33836,41.170223,8.607266,1.5747334
Payne Haas,2025-03-01 00:00:00.000000000,4,36.369312,3.8824437,9.530766,0.70449734
Payne Haas,2025-03-01 00:00:00.000000000,5,73.26353,45.75216,4.2342525,4.973662
Payne Haas,2025-03-01 00:00:00.000000000,6,82.03775,36.068848,1.7244108,4.8045917
Payne Haas,2025-03-01 00:00:00.000000000,7,31.3162,45.06943,8.157093,0.38115126
Payne Haas,2025-03-01 00:00:00.000000000,8,79.85933,40.13161,4.032604,-0.44816652
Payne Haas,2025-03-01 00:00:00.000000000,9,96.77559,28.743774,9.355455,-0.3788508
Payne Haas,2025-03-01 00:00:00.000000000,0,85.68739,13.659648,9.49899,-0.7165761
Payne Haas,2025-03-01 00:00:00.000000000,1,11.764399,20.787745,1.1482903,0.31398308
Payne Haas,2025-03-01 00:00:00.000000000,2,73.97303,35.66604,9.565539,-2.2641573
Payne Haas,2025-03-01 00:00:00.000000000,3,31.966682,44.32703,3.6827033,4.267888
Payne Haas,2025-03-01 00:00:00.000000000,4,98.8416,53.004845,6.4625254,-0.09769919
Payne Haas,2025-03-01 00:00:00.000000000,5,48.5359,52.16761,0.34750083,3.420078
Payne Haas,2025-03-01 00:00:00.000000000,6,12.24339,66.14284,8.888843,-0.24696325
Payne Haas,2025-03-01 00:00:00.000000000,7,72.518555,19.437218,6.415973,2.1829028
Payne Haas,2025-03-01 00:00:00.000000000,8,32.30112,4.8355284,6.4355445,-1.6311804
Payne Haas,2025-03-01 00:00:00.000000000,9,99.70782,23.504671,9.021762,1.2480686
Payne Haas,2025-03-01 00:00:00.000000000,0,97.97825,50.544025,5.083472,-0.016285546
Payne Haas,2025-03-01 00:00:00.000000000,1,65.6134,29.791592,4.1051664,-1.3288574
Payne Haas,2025-03-01 00:00:00.000000000,2,12.982645,55.60961,8.661287,3.8155627
Payne Haas,2025-03-01 00:00:00.000000000,3,68.6861,37.354195,7.4242053,-3.872883
Payne Haas,2025-03-01 00:00:00.000000000,4,9.303049,63.225838,9.489757,-0.13076852
Payne Haas,2025-03-01 00:00:00.000000000,5,2.936416,64.45471,9.401219,-3.0563092
Payne Haas,2025-03-01 00:00:00.000000000,6,82.295845,4.7127066,3.8232617,3.6105509
Payne Haas,2025-03-01 00:00:00.000000000,7,20.975294,31.036114,4.469863,-2.4653065
Payne Haas,2025-03-01 00:00:00.000000000,8,37.902714,41.458855,2.5598495,1.3343034
Payne Haas,2025-03-01 00:00:00.000000000,9,97.34574,17.399332,6.6064787,-3.344365
Payne Haas,2025-03-01 00:00:00.000000000,0,33.68405,27.681221,3.6454196,-0.9508633
Payne Haas,2025-03-01 00:00:00.000000000,1,29.648977,46.082344,7.8610063,3.993572
Payne Haas,2025-03-01 00:00:00.000000000,2,91.8208,15.417928,1.2155076,-3.3393555
Payne Haas,2025-03-01 00:00:00.000000000,3,11.074844,40.93473,1.1640285,1.6319582
Payne Haas,2025-03-01 00:00:00.000000000,4,75.958244,47.426453,2.0445538,-2.9548962
Payne Haas,2025-03-01 00:00:00.000000000,5,98.80656,6.153749,0.8429219,-0.84250945
Payne Haas,2025-03-01 00:00:00.000000000,6,90.1296,33.831993,6.200316,0.40616885
Payne Haas,2025-03-01 00:00:00.000000000,7,65.166794,17.889442,1.4735277,0.7730642
Payne Haas,2025-03-01 00:00:00.000000000,8,31.40608,49.258274,1.5996292,1.0251133
Payne Haas,2025-03-01 00:00:00.000000000,9,25.432198,12.889774,0.14228223,1.4013141
Payne Haas,2025-03-01 00:00:00.000000000,0,81.925514,60.672176,7.8209,-2.282313
Payne Haas,2025-03-01 00:00:00.000000000,1,87.98219,29.30401,8.12296,-0.98632514
Payne Haas,2025-03-01 00:00:00.000000000,2,52.54349,13.464206,1.6202241,-4.6268134
Payne Haas,2025-03-01 00:00:00.000000000,3,24.433994,29.785482,7.395244,2.6875699
Payne Haas,2025-03-01 00:00:00.000000000,4,11.294321,27.794577,4.335451,3.370995
Payne Haas,2025-03-01 00:00:00.000000000,5,8.717947,29.166489,2.395949,-3.0076323
Payne Haas,2025-03-01 00:00:00.000000000,6,71.907745,39.81817,6.213846,-2.9855604
Payne Haas,2025-03-01 00:00:00.000000000,7,42.01187,35.43981,1.7848407,-4.579636
Payne Haas,2025-03-01 00:00:00.000000000,8,90.53599,10.184845,7.568836,4.7038383
Payne Haas,2025-03-01 00:00:00.000000000,9,73.96713,4.459377,0.47615227,3.0718658
Payne Haas,2025-03-01 00:00:00.000000000,0,19.126041,49.60025,9.59131,-1.3929679
Payne Haas,2025-03-01 00:00:00.000000000,1,61.377743,38.060787,0.71875256,-0.18091728
Payne Haas,2025-03-01 00:00:00.000000000,2,43.550545,24.412052,5.794484,-2.0803304
Payne Haas,2025-03-01 00:00:00.000000000,3,57.72497,54.96833,9.021943,0.9724397
Payne Haas,2025-03-01 00:00:00.000000000,4,73.806915,26.387976,0.11904469,2.173084
Payne Haas,2025-03-01 00:00:00.000000000,5,80.61959,54.125626,4.9851446,-0.5263152
Payne Haas,2025-03-01 00:00:00.000000000,6,84.37373,20.791416,3.5000696,3.735942
Payne Haas,2025-03-01 00:00:00.000000000,7,25.397488,4.9534802,5.803322,0.17025863
Payne Haas,2025-03-01 00:00:00.000000000,8,3.11156,63.4195,2.2545738,-3.5574672
Payne Haas,2025-03-01 00:00:00.000000000,9,73.929474,26.829477,0.6489922,1.2229137
Payne Haas,2025-03-01 00:00:00.000000000,0,10.634373,53.903095,6.2593303,-0.37769035
Payne Haas,2025-03-01 00:00:00.000000000,1,31.491959,18.981802,4.1684923,4.3567185
Payne Haas,2025-03-01 00:00:00.000000000,2,0.38171342,43.952827,6.2248554,-1.0810608
Payne Haas,2025-03-01 00:00:00.000000000,3,68.16695,59.38514,2.1053915,-0.9713426
Payne Haas,2025-03-01 00:00:00.000000000,4,16.713202,2.8317935,3.3874125,1.507734
Payne Haas,2025-03-01 00:00:00.000000000,5,65.528244,56.48323,5.6168137,0.26986217
Payne Haas,2025-03-01 00:00:00.000000000,6,99.17426,38.850643,5.9311275,-1.2555013
Payne Haas,2025-03-01 00:00:00.000000000,7,7.267087,41.30808,3.723148,4.897744
Payne Haas,2025-03-01 00:00:00.000000000,8,7.7078013,35.574745,2.800532,-1.9781449
Payne Haas,2025-03-01 00:00:00.000000000,9,34.03801,59.464306,2.7370062,-2.2247121
Payne Haas,2025-03-01 00:00:00.000000000,0,86.63865,2.9534683,1.7469935,3.6442764
Payne Haas,2025-03-01 00:00:00.000000000,1,21.552986,17.749931,3.2540495,-4.9662704
Payne Haas,2025-03-01 00:00:00.000000000,2,36.03778,59.551853,1.9944034,-2.9874685
Payne Haas,2025-03-01 00:00:00.000000000,3,6.8505406,51.159508,6.338154,0.90446687
Payne Haas,2025-03-01 00:00:00.000000000,4,76.31553,1.199871,5.69067,-3.3754947
Payne Haas,2025-03-01 00:00:00.000000000,5,40.830635,35.156425,3.8258882,4.8580394
Payne Haas,2025-03-01 00:00:00.000000000,6,75.92487,36.01094,3.2583003,-0.3580438
Payne Haas,2025-03-01 00:00:00.000000000,7,90.36079,27.259985,2.376142,0.97364074
Payne Haas,2025-03-01 00:00:00.000000000,8,23.276314,20.222746,5.3545833,-3.3962653
Payne Haas,2025-03-01 00:00:00.000000000,9,80.7396,46.35729,9.189028,-2.106219
Payne Haas,2025-03-01 00:00:00.000000000,0,5.909389,14.129751,6.8570304,1.1462479
Payne Haas,2025-03-01 00:00:00.000000000,1,89.884735,54.328503,7.444147,0.49553373
Payne Haas,2025-03-01 00:00:00.000000000,2,65.07686,54.606525,8.343779,2.8436394
Payne Haas,2025-03-01 00:00:00.000000000,3,87.422676,28.237778,3.5163498,-2.3076682
Payne Haas,2025-03-01 00:00:00.000000000,4,0.018839955,19.281265,0.62875783,1.5354215
Payne Haas,2025-03-01 00:00:00.000000000,5,16.908108,19.303717,6.225588,-2.090245
Payne Haas,2025-03-01 00:00:00.000000000,6,38.975937,32.79581,1.8867229,0.8675262
Payne Haas,2025-03-01 00:00:00.000000000,7,37.95029,48.93139,5.6904364,1.0503097
Payne Haas,2025-03-01 00:00:00.000000000,8,22.673038,24.40307,7.3951025,-3.7816088
Payne Haas,2025-03-01 00:00:00.000000000,9,38.161194,41.48295,7.836383,0.4863311
Payne Haas,2025-03-01 00:00:00.000000000,0,12.8848715,26.008944,3.0183911,-4.880617
Payne Haas,2025-03-01 00:00:00.000000000,1,41.27611,20.707577,5.1243324,0.012107514
Payne Haas,2025-03-01 00:00:00.000000000,2,80.235435,1.6904471,6.209651,1.9752189
Payne Haas,2025-03-01 00:00:00.000000000,3,47.907005,0.26615918,8.194807,-4.2716727
Payne Haas,2025-03-01 00:00:00.000000000,4,1.8000089,15.450122,7.613887,4.3871083
Payne Haas,2025-03-01 00:00:00.000000000,5,42.144405,27.635628,9.879753,-0.41244468
Payne Haas,2025-03-01 00:00:00.000000000,6,2.7175016,57.88576,0.080846764,4.384163
Payne Haas,2025-03-01 00:00:00.000000000,7,96.624344,54.29693,4.3748946,-3.9260159
Payne Haas,2025-03-01 00:00:00.000000000,8,12.745396,18.167238,2.5604448,4.499026
Payne Haas,2025-03-01 00:00:00.000000000,9,70.76883,16.62875,1.1989338,-3.908029
Payne Haas,2025-03-01 00:00:00.000000000,0,97.27763,15.457901,9.115153,-0.385042
Payne Haas,2025-03-01 00:00:00.000000000,1,82.603905,23.06814,9.979621,4.3799205
Payne Haas,2025-03-01 00:00:00.000000000,2,69.93153,33.877514,1.8059621,-2.672918
Payne Haas,2025-03-01 00:00:00.000000000,3,83.94609,29.829409,0.38433394,-4.65215
Payne Haas,2025-03-01 00:00:00.000000000,4,98.17987,14.842578,2.7505445,2.9311068
Payne Haas,2025-03-01 00:00:00.000000000,5,62.13445,8.870696,8.348619,0.9588364
Payne Haas,2025-03-01 00:00:00.000000000,6,55.91848,0.85529125,2.938901,0.13921192
Payne Haas,2025-03-01 00:00:00.000000000,7,62.82381,10.469501,0.5690148,-4.656566
